Iterator T GF Best_GF
6385 5.28179 12544 12544
6386 5.28179 12544 12544
6387 5.28179 12544 12544
6388 5.28179 12544 12544
6389 5.28179 12544 12544
6390 5.28179 12544 12544
6391 5.27651 12544 12544
6392 5.27651 12544 12544
6393 5.27651 12544 12544
6394 5.27651 12544 12544
6395 5.27651 12544 12544
6396 5.27651 12544 12544
6397 5.27651 12544 12544
6398 5.27651 12544 12544
6399 5.27651 12544 12544
6400 5.27651 12544 12544
6401 5.27124 12544 12544
6402 5.27124 12544 12544
6403 5.27124 12544 12544
6404 5.27124 12544 12544
6405 5.27124 12544 12544
6406 5.27124 12544 12544
6407 5.27124 12544 12544
6408 5.27124 12544 12544
6409 5.27124 12544 12544
6410 5.27124 12544 12544
6411 5.26596 12544 12544
6412 5.26596 12544 12544
6413 5.26596 12544 12544
6414 5.26596 12544 12544
6415 5.26596 12544 12544
6416 5.26596 12544 12544
6417 5.26596 12544 12544
6418 5.26596 12544 12544
6419 5.26596 12544 12544
6420 5.26596 12544 12544
6421 5.2607 12544 12544
6422 5.2607 12544 12544
6423 5.2607 12544 12544
6424 5.2607 12544 12544
6425 5.2607 12544 12544
6426 5.2607 12544 12544
6427 5.2607 12544 12544
6428 5.2607 12544 12544
6429 5.2607 12544 12544
6430 5.2607 12544 12544
6431 5.25544 12544 12544
6432 5.25544 12544 12544
6433 5.25544 12544 12544
6434 5.25544 12544 12544
6435 5.25544 12544 12544
6436 5.25544 12544 12544
6437 5.25544 12544 12544
6438 5.25544 12544 12544
6439 5.25544 12544 12544
6440 5.25544 12544 12544
6441 5.25018 12544 12544
6442 5.25018 12544 12544
6443 5.25018 12544 12544
6444 5.25018 12544 12544
6445 5.25018 12544 12544
6446 5.25018 12544 12544
6447 5.25018 12544 12544
6448 5.25018 12544 12544
6449 5.25018 12544 12544
6450 5.25018 12544 12544
6451 5.24493 12544 12544
6452 5.24493 12544 12544
6453 5.24493 12544 12544
6454 5.24493 12544 12544
6455 5.24493 12544 12544
6456 5.24493 12544 12544
6457 5.24493 12544 12544
6458 5.24493 12544 12544
6459 5.24493 12544 12544
6460 5.24493 12544 12544
6461 5.23969 12544 12544
6462 5.23969 12544 12544
6463 5.23969 12544 12544
6464 5.23969 12544 12544
6465 5.23969 12544 12544
6466 5.23969 12544 12544
6467 5.23969 12544 12544
6468 5.23969 12544 12544
6469 5.23969 12544 12544
6470 5.23969 12544 12544
6471 5.23445 12544 12544
6472 5.23445 12544 12544
6473 5.23445 12544 12544
6474 5.23445 12544 12544
6475 5.23445 12544 12544
6476 5.23445 12544 12544
6477 5.23445 12544 12544
6478 5.23445 12544 12544
6479 5.23445 12544 12544
6480 5.23445 12544 12544
6481 5.22921 12544 12544
6482 5.22921 12544 12544
6483 5.22921 12544 12544
6484 5.22921 12544 12544
6485 5.22921 12544 12544
6486 5.22921 12544 12544
6487 5.22921 12544 12544
6488 5.22921 12544 12544
6489 5.22921 12544 12544
6490 5.22921 12544 12544
6491 5.22398 12544 12544
6492 5.22398 12544 12544
6493 5.22398 12544 12544
6494 5.22398 12544 12544
6495 5.22398 12544 12544
6496 5.22398 12544 12544
6497 5.22398 12544 12544
6498 5.22398 12544 12544
6499 5.22398 12544 12544
6500 5.22398 12544 12544
6501 5.21876 12544 12544
6502 5.21876 12544 12544
6503 5.21876 12544 12544
6504 5.21876 12544 12544
6505 5.21876 12544 12544
6506 5.21876 12544 12544
6507 5.21876 12544 12544
6508 5.21876 12544 12544
6509 5.21876 12544 12544
6510 5.21876 12544 12544
6511 5.21354 12544 12544
6512 5.21354 12544 12544
6513 5.21354 12544 12544
6514 5.21354 12544 12544
6515 5.21354 12544 12544
6516 5.21354 12544 12544
6517 5.21354 12544 12544
6518 5.21354 12544 12544
6519 5.21354 12544 12544
6520 5.21354 12544 12544
6521 5.20833 12544 12544
6522 5.20833 12544 12544
6523 5.20833 12544 12544
6524 5.20833 12544 12544
6525 5.20833 12544 12544
6526 5.20833 12544 12544
6527 5.20833 12544 12544
6528 5.20833 12544 12544
6529 5.20833 12544 12544
6530 5.20833 12544 12544
6531 5.20312 12544 12544
6532 5.20312 12544 12544
6533 5.20312 12544 12544
6534 5.20312 12544 12544
6535 5.20312 12544 12544
6536 5.20312 12544 12544
6537 5.20312 12544 12544
6538 5.20312 12544 12544
6539 5.20312 12544 12544
6540 5.20312 12544 12544
6541 5.19792 12544 12544
6542 5.19792 12544 12544
6543 5.19792 12544 12544
6544 5.19792 12544 12544
6545 5.19792 12544 12544
6546 5.19792 12544 12544
6547 5.19792 12544 12544
6548 5.19792 12544 12544
6549 5.19792 12544 12544
6550 5.19792 12544 12544
6551 5.19272 12544 12544
6552 5.19272 12544 12544
6553 5.19272 12544 12544
6554 5.19272 12544 12544
6555 5.19272 12544 12544
6556 5.19272 12544 12544
6557 5.19272 12544 12544
6558 5.19272 12544 12544
6559 5.19272 12544 12544
6560 5.19272 12544 12544
6561 5.18753 12544 12544
6562 5.18753 12544 12544
6563 5.18753 12544 12544
6564 5.18753 12544 12544
6565 5.18753 12544 12544
6566 5.18753 12544 12544
6567 5.18753 12544 12544
6568 5.18753 12544 12544
6569 5.18753 12544 12544
6570 5.18753 12544 12544
6571 5.18234 12544 12544
6572 5.18234 12544 12544
6573 5.18234 12544 12544
6574 5.18234 12544 12544
6575 5.18234 12544 12544
6576 5.18234 12544 12544
6577 5.18234 12544 12544
6578 5.18234 12544 12544
6579 5.18234 12544 12544
6580 5.18234 12544 12544
6581 5.17716 12544 12544
6582 5.17716 12544 12544
6583 5.17716 12544 12544
6584 5.17716 12544 12544
6585 5.17716 12544 12544
6586 5.17716 12544 12544
6587 5.17716 12544 12544
6588 5.17716 12544 12544
6589 5.17716 12544 12544
6590 5.17716 12544 12544
6591 5.17198 12544 12544
6592 5.17198 12544 12544
6593 5.17198 12544 12544
6594 5.17198 12544 12544
6595 5.17198 12544 12544
6596 5.17198 12544 12544
6597 5.17198 12544 12544
6598 5.17198 12544 12544
6599 5.17198 12544 12544
6600 5.17198 12544 12544
6601 5.16681 12544 12544
6602 5.16681 12544 12544
6603 5.16681 12544 12544
6604 5.16681 12544 12544
6605 5.16681 12544 12544
6606 5.16681 12544 12544
6607 5.16681 12544 12544
6608 5.16681 12544 12544
6609 5.16681 12544 12544
6610 5.16681 12544 12544
6611 5.16164 12544 12544
6612 5.16164 12544 12544
6613 5.16164 12544 12544
6614 5.16164 12544 12544
6615 5.16164 12544 12544
6616 5.16164 12544 12544
6617 5.16164 12544 12544
6618 5.16164 12544 12544
6619 5.16164 12544 12544
6620 5.16164 12544 12544
6621 5.15648 12544 12544
6622 5.15648 12544 12544
6623 5.15648 12544 12544
6624 5.15648 12544 12544
6625 5.15648 12544 12544
6626 5.15648 12544 12544
6627 5.15648 12544 12544
6628 5.15648 12544 12544
6629 5.15648 12544 12544
6630 5.15648 12544 12544
6631 5.15132 12544 12544
6632 5.15132 12544 12544
6633 5.15132 12544 12544
6634 5.15132 12544 12544
6635 5.15132 12544 12544
6636 5.15132 12544 12544
6637 5.15132 12544 12544
6638 5.15132 12544 12544
6639 5.15132 12544 12544
6640 5.15132 12544 12544
6641 5.14617 12544 12544
6642 5.14617 12544 12544
6643 5.14617 12544 12544
6644 5.14617 12544 12544
6645 5.14617 12544 12544
6646 5.14617 12544 12544
6647 5.14617 12544 12544
6648 5.14617 12544 12544
6649 5.14617 12544 12544
6650 5.14617 12544 12544
6651 5.14102 12544 12544
6652 5.14102 12544 12544
6653 5.14102 12544 12544
6654 5.14102 12544 12544
6655 5.14102 12544 12544
6656 5.14102 12544 12544
6657 5.14102 12544 12544
6658 5.14102 12544 12544
6659 5.14102 12544 12544
6660 5.14102 12544 12544
6661 5.13588 12544 12544
6662 5.13588 12544 12544
6663 5.13588 12544 12544
6664 5.13588 12544 12544
6665 5.13588 12544 12544
6666 5.13588 12544 12544
6667 5.13588 12544 12544
6668 5.13588 12544 12544
6669 5.13588 12544 12544
6670 5.13588 12544 12544
6671 5.13075 12544 12544
6672 5.13075 12544 12544
6673 5.13075 12544 12544
6674 5.13075 12544 12544
6675 5.13075 12544 12544
6676 5.13075 12544 12544
6677 5.13075 12544 12544
6678 5.13075 12544 12544
6679 5.13075 12544 12544
6680 5.13075 12544 12544
6681 5.12562 12544 12544
6682 5.12562 12544 12544
6683 5.12562 12544 12544
6684 5.12562 12544 12544
6685 5.12562 12544 12544
6686 5.12562 12544 12544
6687 5.12562 12544 12544
6688 5.12562 12544 12544
6689 5.12562 12544 12544
6690 5.12562 12544 12544
6691 5.12049 12544 12544
6692 5.12049 12544 12544
6693 5.12049 12544 12544
6694 5.12049 12544 12544
6695 5.12049 12544 12544
6696 5.12049 12544 12544
6697 5.12049 12544 12544
6698 5.12049 12544 12544
6699 5.12049 12544 12544
6700 5.12049 12544 12544
6701 5.11537 12544 12544
6702 5.11537 12544 12544
6703 5.11537 12544 12544
6704 5.11537 12544 12544
6705 5.11537 12544 12544
6706 5.11537 12544 12544
6707 5.11537 12544 12544
6708 5.11537 12544 12544
6709 5.11537 12544 12544
6710 5.11537 12544 12544
6711 5.11026 12544 12544
6712 5.11026 12544 12544
6713 5.11026 12544 12544
6714 5.11026 12544 12544
6715 5.11026 12544 12544
6716 5.11026 12544 12544
6717 5.11026 12544 12544
6718 5.11026 12544 12544
6719 5.11026 12544 12544
6720 5.11026 12544 12544
6721 5.10515 12544 12544
6722 5.10515 12544 12544
6723 5.10515 12544 12544
6724 5.10515 12544 12544
6725 5.10515 12544 12544
6726 5.10515 12544 12544
6727 5.10515 12544 12544
6728 5.10515 12544 12544
6729 5.10515 12544 12544
6730 5.10515 12544 12544
6731 5.10004 12544 12544
6732 5.10004 12544 12544
6733 5.10004 12544 12544
6734 5.10004 12544 12544
6735 5.10004 12544 12544
6736 5.10004 12544 12544
6737 5.10004 12544 12544
6738 5.10004 12544 12544
6739 5.10004 12544 12544
6740 5.10004 12544 12544
6741 5.09494 12544 12544
6742 5.09494 12544 12544
6743 5.09494 12544 12544
6744 5.09494 12544 12544
6745 5.09494 12544 12544
6746 5.09494 12544 12544
6747 5.09494 12544 12544
6748 5.09494 12544 12544
6749 5.09494 12544 12544
6750 5.09494 12544 12544
6751 5.08984 12544 12544
6752 5.08984 12544 12544
6753 5.08984 12544 12544
6754 5.08984 12544 12544
6755 5.08984 12544 12544
6756 5.08984 12544 12544
6757 5.08984 12544 12544
6758 5.08984 12544 12544
6759 5.08984 12544 12544
6760 5.08984 12544 12544
6761 5.08476 12544 12544
6762 5.08476 12544 12544
6763 5.08476 12544 12544
6764 5.08476 12544 12544
6765 5.08476 12544 12544
6766 5.08476 12544 12544
6767 5.08476 12544 12544
6768 5.08476 12544 12544
6769 5.08476 12544 12544
6770 5.08476 12544 12544
6771 5.07967 12544 12544
6772 5.07967 12544 12544
6773 5.07967 12544 12544
6774 5.07967 12544 12544
6775 5.07967 12544 12544
6776 5.07967 12544 12544
6777 5.07967 12544 12544
6778 5.07967 12544 12544
6779 5.07967 12544 12544
6780 5.07967 12544 12544
6781 5.07459 12544 12544
6782 5.07459 12544 12544
6783 5.07459 12544 12544
6784 5.07459 12544 12544
6785 5.07459 12544 12544
6786 5.07459 12544 12544
6787 5.07459 12544 12544
6788 5.07459 12544 12544
6789 5.07459 12544 12544
6790 5.07459 12544 12544
6791 5.06952 12544 12544
6792 5.06952 12544 12544
6793 5.06952 12544 12544
6794 5.06952 12544 12544
6795 5.06952 12544 12544
6796 5.06952 12544 12544
6797 5.06952 12544 12544
6798 5.06952 12544 12544
6799 5.06952 12544 12544
6800 5.06952 12544 12544
6801 5.06445 12544 12544
6802 5.06445 12544 12544
6803 5.06445 12544 12544
6804 5.06445 12544 12544
6805 5.06445 12544 12544
6806 5.06445 12544 12544
6807 5.06445 12544 12544
6808 5.06445 12544 12544
6809 5.06445 12544 12544
6810 5.06445 12544 12544
6811 5.05938 12544 12544
6812 5.05938 12544 12544
6813 5.05938 12544 12544
6814 5.05938 12544 12544
6815 5.05938 12544 12544
6816 5.05938 12544 12544
6817 5.05938 12544 12544
6818 5.05938 12544 12544
6819 5.05938 12544 12544
6820 5.05938 12544 12544
6821 5.05432 12544 12544
6822 5.05432 12544 12544
6823 5.05432 12544 12544
6824 5.05432 12544 12544
6825 5.05432 12544 12544
6826 5.05432 12544 12544
6827 5.05432 12544 12544
6828 5.05432 12544 12544
6829 5.05432 12544 12544
6830 5.05432 12544 12544
6831 5.04927 12544 12544
6832 5.04927 12544 12544
6833 5.04927 12544 12544
6834 5.04927 12544 12544
6835 5.04927 12544 12544
6836 5.04927 12544 12544
6837 5.04927 12544 12544
6838 5.04927 12544 12544
6839 5.04927 12544 12544
6840 5.04927 12544 12544
6841 5.04422 12544 12544
6842 5.04422 12544 12544
6843 5.04422 12544 12544
6844 5.04422 12544 12544
6845 5.04422 12544 12544
6846 5.04422 12544 12544
6847 5.04422 12544 12544
6848 5.04422 12544 12544
6849 5.04422 12544 12544
6850 5.04422 12544 12544
6851 5.03917 12544 12544
6852 5.03917 12544 12544
6853 5.03917 12544 12544
6854 5.03917 12544 12544
6855 5.03917 12544 12544
6856 5.03917 12544 12544
6857 5.03917 12544 12544
6858 5.03917 12544 12544
6859 5.03917 12544 12544
6860 5.03917 12544 12544
6861 5.03414 12544 12544
6862 5.03414 12544 12544
6863 5.03414 12544 12544
6864 5.03414 12544 12544
6865 5.03414 12544 12544
6866 5.03414 12544 12544
6867 5.03414 12544 12544
6868 5.03414 12544 12544
6869 5.03414 12544 12544
6870 5.03414 12544 12544
6871 5.0291 12544 12544
6872 5.0291 12544 12544
6873 5.0291 12544 12544
6874 5.0291 12544 12544
6875 5.0291 12544 12544
6876 5.0291 12544 12544
6877 5.0291 12544 12544
6878 5.0291 12544 12544
6879 5.0291 12544 12544
6880 5.0291 12544 12544
6881 5.02407 12544 12544
6882 5.02407 12544 12544
6883 5.02407 12544 12544
6884 5.02407 12544 12544
6885 5.02407 12544 12544
6886 5.02407 12544 12544
6887 5.02407 12544 12544
6888 5.02407 12544 12544
6889 5.02407 12544 12544
6890 5.02407 12544 12544
6891 5.01905 12544 12544
6892 5.01905 12544 12544
6893 5.01905 12544 12544
6894 5.01905 12544 12544
6895 5.01905 12544 12544
6896 5.01905 12544 12544
6897 5.01905 12544 12544
6898 5.01905 12544 12544
6899 5.01905 12544 12544
6900 5.01905 12544 12544
6901 5.01403 12544 12544
6902 5.01403 12544 12544
6903 5.01403 12544 12544
6904 5.01403 12544 12544
6905 5.01403 12544 12544
6906 5.01403 12544 12544
6907 5.01403 12544 12544
6908 5.01403 12544 12544
6909 5.01403 12544 12544
6910 5.01403 12544 12544
6911 5.00902 12544 12544
6912 5.00902 12544 12544
6913 5.00902 12544 12544
6914 5.00902 12544 12544
6915 5.00902 12544 12544
6916 5.00902 12544 12544
6917 5.00902 12544 12544
6918 5.00902 12544 12544
6919 5.00902 12544 12544
6920 5.00902 12544 12544
6921 5.00401 12544 12544
6922 5.00401 12544 12544
6923 5.00401 12544 12544
6924 5.00401 12544 12544
6925 5.00401 12544 12544
6926 5.00401 12544 12544
6927 5.00401 12544 12544
6928 5.00401 12544 12544
6929 5.00401 12544 12544
6930 5.00401 12544 12544
6931 4.999 12544 12544
6932 4.999 12544 12544
6933 4.999 12544 12544
6934 4.999 12544 12544
6935 4.999 12544 12544
6936 4.999 12544 12544
6937 4.999 12544 12544
6938 4.999 12544 12544
6939 4.999 12544 12544
6940 4.999 12544 12544
6941 4.994 12544 12544
6942 4.994 12544 12544
6943 4.994 12544 12544
6944 4.994 12544 12544
6945 4.994 12544 12544
6946 4.994 12544 12544
6947 4.994 12544 12544
6948 4.994 12544 12544
6949 4.994 12544 12544
6950 4.994 12544 12544
6951 4.98901 12544 12544
6952 4.98901 12544 12544
6953 4.98901 12544 12544
6954 4.98901 12544 12544
6955 4.98901 12544 12544
6956 4.98901 12544 12544
6957 4.98901 12544 12544
6958 4.98901 12544 12544
6959 4.98901 12544 12544
6960 4.98901 12544 12544
6961 4.98402 12544 12544
6962 4.98402 12544 12544
6963 4.98402 12544 12544
6964 4.98402 12544 12544
6965 4.98402 12544 12544
6966 4.98402 12544 12544
6967 4.98402 12544 12544
6968 4.98402 12544 12544
6969 4.98402 12544 12544
6970 4.98402 12544 12544
6971 4.97904 12544 12544
6972 4.97904 12544 12544
6973 4.97904 12544 12544
6974 4.97904 12544 12544
6975 4.97904 12544 12544
6976 4.97904 12544 12544
6977 4.97904 12544 12544
6978 4.97904 12544 12544
6979 4.97904 12544 12544
6980 4.97904 12544 12544
6981 4.97406 12544 12544
6982 4.97406 12544 12544
6983 4.97406 12544 12544
6984 4.97406 12544 12544
6985 4.97406 12544 12544
6986 4.97406 12544 12544
6987 4.97406 12544 12544
6988 4.97406 12544 12544
6989 4.97406 12544 12544
6990 4.97406 12544 12544
6991 4.96908 12544 12544
6992 4.96908 12544 12544
6993 4.96908 12544 12544
6994 4.96908 12544 12544
6995 4.96908 12544 12544
6996 4.96908 12544 12544
6997 4.96908 12544 12544
6998 4.96908 12544 12544
6999 4.96908 12544 12544
7000 4.96908 12544 12544
7001 4.96411 12544 12544
7002 4.96411 12544 12544
7003 4.96411 12544 12544
7004 4.96411 12544 12544
7005 4.96411 12544 12544
7006 4.96411 12544 12544
7007 4.96411 12544 12544
7008 4.96411 12544 12544
7009 4.96411 12544 12544
7010 4.96411 12544 12544
7011 4.95915 12544 12544
7012 4.95915 12544 12544
7013 4.95915 12544 12544
7014 4.95915 12544 12544
7015 4.95915 12544 12544
7016 4.95915 12544 12544
7017 4.95915 12544 12544
7018 4.95915 12544 12544
7019 4.95915 12544 12544
7020 4.95915 12544 12544
7021 4.95419 12544 12544
7022 4.95419 12544 12544
7023 4.95419 12544 12544
7024 4.95419 12544 12544
7025 4.95419 12544 12544
7026 4.95419 12544 12544
7027 4.95419 12544 12544
7028 4.95419 12544 12544
7029 4.95419 12544 12544
7030 4.95419 12544 12544
7031 4.94924 12544 12544
7032 4.94924 12544 12544
7033 4.94924 12544 12544
7034 4.94924 12544 12544
7035 4.94924 12544 12544
7036 4.94924 12544 12544
7037 4.94924 12544 12544
7038 4.94924 12544 12544
7039 4.94924 12544 12544
7040 4.94924 12544 12544
7041 4.94429 12544 12544
7042 4.94429 12544 12544
7043 4.94429 12544 12544
7044 4.94429 12544 12544
7045 4.94429 12544 12544
7046 4.94429 12544 12544
7047 4.94429 12544 12544
7048 4.94429 12544 12544
7049 4.94429 12544 12544
7050 4.94429 12544 12544
7051 4.93934 12544 12544
7052 4.93934 12544 12544
7053 4.93934 12544 12544
7054 4.93934 12544 12544
7055 4.93934 12544 12544
7056 4.93934 12544 12544
7057 4.93934 12544 12544
7058 4.93934 12544 12544
7059 4.93934 12544 12544
7060 4.93934 12544 12544
7061 4.9344 12544 12544
7062 4.9344 12544 12544
7063 4.9344 12544 12544
7064 4.9344 12544 12544
7065 4.9344 12544 12544
7066 4.9344 12544 12544
7067 4.9344 12544 12544
7068 4.9344 12544 12544
7069 4.9344 12544 12544
7070 4.9344 12544 12544
7071 4.92947 12544 12544
7072 4.92947 12544 12544
7073 4.92947 12544 12544
7074 4.92947 12544 12544
7075 4.92947 12544 12544
7076 4.92947 12544 12544
7077 4.92947 12544 12544
7078 4.92947 12544 12544
7079 4.92947 12544 12544
7080 4.92947 12544 12544
7081 4.92454 12544 12544
7082 4.92454 12544 12544
7083 4.92454 12544 12544
7084 4.92454 12544 12544
7085 4.92454 12544 12544
7086 4.92454 12544 12544
7087 4.92454 12544 12544
7088 4.92454 12544 12544
7089 4.92454 12544 12544
7090 4.92454 12544 12544
7091 4.91962 12544 12544
7092 4.91962 12544 12544
7093 4.91962 12544 12544
7094 4.91962 12544 12544
7095 4.91962 12544 12544
7096 4.91962 12544 12544
7097 4.91962 12544 12544
7098 4.91962 12544 12544
7099 4.91962 12544 12544
7100 4.91962 12544 12544
7101 4.9147 12544 12544
7102 4.9147 12544 12544
7103 4.9147 12544 12544
7104 4.9147 12544 12544
7105 4.9147 12544 12544
7106 4.9147 12544 12544
7107 4.9147 12544 12544
7108 4.9147 12544 12544
7109 4.9147 12544 12544
7110 4.9147 12544 12544
7111 4.90978 12544 12544
7112 4.90978 12544 12544
7113 4.90978 12544 12544
7114 4.90978 12544 12544
7115 4.90978 12544 12544
7116 4.90978 12544 12544
7117 4.90978 12544 12544
7118 4.90978 12544 12544
7119 4.90978 12544 12544
7120 4.90978 12544 12544
7121 4.90487 12544 12544
7122 4.90487 12544 12544
7123 4.90487 12544 12544
7124 4.90487 12544 12544
7125 4.90487 12544 12544
7126 4.90487 12544 12544
7127 4.90487 12544 12544
7128 4.90487 12544 12544
7129 4.90487 12544 12544
7130 4.90487 12544 12544
7131 4.89997 12544 12544
7132 4.89997 12544 12544
7133 4.89997 12544 12544
7134 4.89997 12544 12544
7135 4.89997 12544 12544
7136 4.89997 12544 12544
7137 4.89997 12544 12544
7138 4.89997 12544 12544
7139 4.89997 12544 12544
7140 4.89997 12544 12544
7141 4.89507 12544 12544
7142 4.89507 12544 12544
7143 4.89507 12544 12544
7144 4.89507 12544 12544
7145 4.89507 12544 12544
7146 4.89507 12544 12544
7147 4.89507 12544 12544
7148 4.89507 12544 12544
7149 4.89507 12544 12544
7150 4.89507 12544 12544
7151 4.89017 12544 12544
7152 4.89017 12544 12544
7153 4.89017 12544 12544
7154 4.89017 12544 12544
7155 4.89017 12544 12544
7156 4.89017 12544 12544
7157 4.89017 12544 12544
7158 4.89017 12544 12544
7159 4.89017 12544 12544
7160 4.89017 12544 12544
7161 4.88528 12544 12544
7162 4.88528 12544 12544
7163 4.88528 12544 12544
7164 4.88528 12544 12544
7165 4.88528 12544 12544
7166 4.88528 12544 12544
7167 4.88528 12544 12544
7168 4.88528 12544 12544
7169 4.88528 12544 12544
7170 4.88528 12544 12544
7171 4.8804 12544 12544
7172 4.8804 12544 12544
7173 4.8804 12544 12544
7174 4.8804 12544 12544
7175 4.8804 12544 12544
7176 4.8804 12544 12544
7177 4.8804 12544 12544
7178 4.8804 12544 12544
7179 4.8804 12544 12544
7180 4.8804 12544 12544
7181 4.87552 12544 12544
7182 4.87552 12544 12544
7183 4.87552 12544 12544
7184 4.87552 12544 12544
7185 4.87552 12544 12544
7186 4.87552 12544 12544
7187 4.87552 12544 12544
7188 4.87552 12544 12544
7189 4.87552 12544 12544
7190 4.87552 12544 12544
7191 4.87064 12544 12544
7192 4.87064 12544 12544
7193 4.87064 12544 12544
7194 4.87064 12544 12544
